x,y,z,time
0.130627,-0.127441,-0.403564,4566861295954.000000
1.380615,-0.056287,0.555432,4567062425069.000000
0.850671,0.533130,1.337073,4567261670381.000000
-0.837927,-0.396130,-1.852148,4567461896162.000000
-1.154407,0.402502,0.552246,4567662166110.000000
0.014868,-0.039294,-0.595789,4567862437464.000000
-0.706238,-0.045667,-0.395068,4568062562620.000000
0.434363,0.455603,1.486816,4568262755537.000000
-0.208154,0.349402,-0.046729,4568463409808.000000
1.522925,-0.987671,-1.287158,4568663294287.000000
0.146558,0.074341,0.040356,4568863595120.000000
0.138062,-0.334534,-0.326038,4569063654547.000000
1.273352,0.107263,1.300964,4569264717203.000000
1.227686,0.065845,0.533130,4569465140536.000000
-0.684998,0.022302,-0.867664,4569664411370.000000
0.147620,-0.059473,0.223022,4569864596370.000000
0.099829,-0.310107,-0.020178,4570064960745.000000
-0.898462,-0.125317,-0.506580,4570264947047.000000
0.275061,0.474719,1.365747,4570465208296.000000
-0.111511,0.087085,-0.592603,4570665718869.000000
-0.642517,-0.520386,-1.623816,4570865660796.000000
-0.390820,0.354712,0.828369,4571065858192.000000
0.460913,-0.486401,-0.684998,4571266168765.000000
0.946252,0.142310,1.098120,4571468142098.000000
0.588355,0.213464,0.255945,4571667018192.000000
-0.851733,-0.201782,-0.727478,4571867142775.000000
-0.375952,0.244263,0.424805,4572066981108.000000
0.475781,-0.322852,-0.240015,4572267085535.000000
-1.247864,-0.020178,-0.112573,4572467841889.000000
0.463037,0.366394,0.627649,4572667603191.000000
-0.394006,0.398254,-0.145496,4572867827983.000000
-0.272937,-0.734912,-0.968555,4573067981473.000000
-0.045667,-0.121069,0.115759,4573268240275.000000
0.153992,-0.217712,-0.412061,4573469047202.000000
1.080066,0.253821,1.437964,4573668682358.000000
0.172046,0.466223,0.310107,4573868977201.000000
-1.093872,-0.355774,-1.487878,4574069095899.000000
-0.716858,0.237891,0.309045,4574269799024.000000
0.442859,-0.477905,-0.420557,4574469605587.000000
-0.016992,0.082837,0.461975,4574669845222.000000
0.706238,0.567114,0.929260,4574869967514.000000
-0.253821,0.248511,-0.124255,4575070467409.000000
-0.270813,-0.974927,-1.459204,4575270390222.000000
-0.295239,0.033984,0.036108,4575470602513.000000
0.238953,-0.178418,-0.169922,4575672082357.000000
1.829846,-0.156116,0.683936,4575871048451.000000
1.029089,0.597913,1.264856,4576071596576.000000
-0.911206,0.050977,-1.098120,4576271435378.000000
0.830493,-0.913330,-1.023779,4576471693971.000000
0.219836,-0.307983,-0.300549,4576671992305.000000
0.234705,0.076465,0.380200,4576872139596.000000
1.040771,0.760400,2.213233,4577073137148.000000
0.109387,0.221960,0.105139,4577273023554.000000
-1.629126,-1.093872,-2.827075,4577472778190.000000
-1.752319,0.315417,0.006372,4577674871210.000000
0.370642,-0.285681,-0.347278,4577873220794.000000
0.750842,-0.030798,0.842175,4578073977252.000000
0.436487,0.575610,1.302026,4578273583554.000000
-0.337720,0.296301,-0.314355,4578473854648.000000
1.787366,-1.285034,-1.682227,4578674617772.000000
0.084961,-0.275061,-0.100891,4578876152252.000000
0.094519,0.153992,0.292053,4579074457929.000000
0.864478,0.910144,2.444751,4579274676574.000000
0.399316,0.564990,0.764648,4579475259856.000000
-1.593018,-1.057764,-3.244446,4579676119751.000000
-1.799048,0.221960,-0.143372,4579875461053.000000
0.535254,-0.379138,-0.424805,4580077312772.000000
1.152283,0.237891,1.447522,4580275771105.000000
0.904834,0.558618,1.329639,4580476002095.000000
-0.275061,-0.037170,-0.317542,4580676256782.000000
1.505933,-1.247864,-1.587708,4580876490949.000000
0.137000,-0.078589,-0.153992,4581076966834.000000
0.670129,-0.336658,-0.177356,4581276829386.000000
1.344507,0.443921,1.972156,4581477143032.000000
0.871912,0.435425,0.233643,4581678416886.000000
-1.279724,-0.283557,-1.062012,4581878549438.000000
0.663757,-0.998291,-1.024841,4582077791261.000000
0.733850,-0.459851,-0.741284,4582278310844.000000
-0.267627,0.305859,0.846423,4582478202354.000000
0.935632,0.714734,2.320496,4582679148708.000000
0.141248,0.365332,0.560742,4582878619594.000000
-2.348108,-0.923950,-3.672436,4583078800531.000000
-1.744885,0.194348,0.006372,4583279045792.000000
0.562866,-0.314355,-0.246387,4583479349802.000000
1.672668,0.247449,1.903125,4583680081208.000000
1.018469,0.628711,1.384863,4583879703604.000000
-1.285034,-0.384448,-1.910559,4584081484437.000000
-0.242139,-0.357898,-0.561804,4584280132927.000000
0.506580,-0.363208,-0.606409,4584480516312.000000
-0.656323,0.416309,1.105554,4584680623499.000000
1.111926,0.485339,1.812854,4584881050635.000000
-0.076465,0.204968,-0.315417,4585081238708.000000
-0.400378,-1.068384,-2.105969,4585281673916.000000
-0.604285,-0.127441,-0.379138,4585482010999.000000
0.071155,-0.053101,0.064783,4585683919645.000000
1.001477,0.705176,2.070923,4585883766155.000000
0.441797,0.374890,0.417371,4586082540790.000000
-1.350879,-0.673315,-2.170752,4586282745270.000000
-1.342383,0.248511,0.004248,4586483215790.000000
0.716858,-0.488525,-0.707300,4586683240061.000000
1.064136,0.180542,1.611072,4586883875842.000000
0.911206,0.305859,0.741284,4587084465894.000000
-0.378076,0.115759,-0.320728,4587284576936.000000
0.783765,-0.949439,-1.374243,4587484305946.000000
-0.040356,-0.110449,-0.255945,4587683860790.000000
-0.505518,0.023364,0.041418,4587884046206.000000
0.517200,0.740222,1.779932,4588084336571.000000
0.132751,0.368518,0.021240,4588284441467.000000
-1.216003,-0.586230,-1.779932,4588484705112.000000
-1.223438,0.273999,0.134875,4588684974331.000000
0.449231,-0.356836,-0.663757,4588885554904.000000
0.554370,-0.144434,0.557556,4589085373081.000000
0.419495,0.561804,1.084314,4589288260633.000000
-0.610657,0.048853,-0.561804,4589486656518.000000
0.898462,-0.737036,-0.843237,4589686228706.000000
0.384448,-0.326038,-0.037170,4589887029070.000000
-0.255945,0.118945,-0.134875,4590086797508.000000
0.437549,0.614905,1.649304,4590286864331.000000
0.137000,0.350464,-0.032922,4590486901101.000000
-1.762939,-0.252759,-1.829846,4590687071362.000000
-1.435840,0.347278,0.502332,4590887368601.000000
0.455603,-0.492773,-0.775269,4591087482039.000000
1.296716,0.065845,1.116174,4591287928028.000000
0.849609,0.382324,0.845361,4591487921361.000000
-0.402502,-0.005310,-0.686060,4591688164955.000000
0.208154,-0.396130,-0.351526,4591888451830.000000
0.622339,-0.639331,-0.836865,4592088595892.000000
