x,y,z,time
7.354988,-4.132392,2.513912,6939094382360.000000
8.518570,-4.084508,2.585738,6939152668297.000000
12.976573,-5.099649,2.758120,6939213374391.000000
12.545617,-3.725378,2.671929,6939253474079.000000
14.264654,-3.940856,2.446874,6939273252776.000000
14.384364,-5.190629,1.920150,6939313162360.000000
13.091495,-5.099649,2.102109,6939353038506.000000
12.081141,-4.438850,2.317587,6939374300172.000000
11.334151,-3.428497,2.437297,6939393804235.000000
9.208099,-2.542642,1.704672,6939433125224.000000
8.384495,-2.475605,1.268927,6939453863245.000000
7.972692,-2.705448,1.177947,6939474509599.000000
7.393295,-2.978387,1.163582,6939513527099.000000
7.072472,-2.887407,0.981623,6939535088089.000000
7.129933,-2.638410,0.861913,6939553217151.000000
7.776367,-2.825158,0.876278,6939593768714.000000
8.025364,-2.777274,0.804452,6939633304808.000000
7.939173,-2.437297,0.603339,6939673378349.000000
7.714118,-2.470816,0.574608,6939694978714.000000
8.614338,-2.667141,0.823605,6939714148505.000000
10.046070,-2.825158,1.177947,6939734093974.000000
11.319786,-3.083732,1.154005,6939753311110.000000
11.156980,-3.069367,0.895431,6939793405797.000000
11.027693,-3.294421,1.355118,6939814324755.000000
13.249513,-3.983952,2.590526,6939854134495.000000
14.786590,-4.362236,2.298434,6939874135120.000000
11.429919,-4.697424,2.226608,6939934129234.000000
12.603078,-4.041412,4.381389,6939953988609.000000
11.563994,-3.256114,4.965574,6939975051630.000000
8.341399,-2.825158,1.910573,6940034131109.000000
6.454768,-3.485958,1.857901,6940074387880.000000
5.937620,-3.854665,2.087744,6940095660328.000000
6.133945,-4.510676,2.509123,6940134412620.000000
6.536170,-4.668694,2.700660,6940155512411.000000
7.407660,-4.118027,2.494758,6940214501266.000000
7.733272,-3.821146,2.284068,6940235580693.000000
8.341399,-3.969586,2.284068,6940254555536.000000
13.508086,-4.290410,1.177947,6940334673036.000000
12.464214,-2.916138,1.623269,6940354107724.000000
15.878345,-4.448427,1.939303,6940394166057.000000
14.058752,-5.372589,1.886631,6940414761995.000000
12.861651,-2.901772,1.939303,6940495843193.000000
10.563218,-1.695095,2.140416,6940535141370.000000
8.240842,-1.953669,1.685518,6940576663765.000000
7.043741,-2.801216,1.264138,6940614905901.000000
6.641516,-2.652776,0.756568,6940655027203.000000
6.727707,-2.557007,0.612916,6940696267151.000000
7.115568,-2.710236,0.976834,6940735125901.000000
7.857770,-2.782062,0.790087,6940775073609.000000
8.446744,-2.858677,0.818817,6940796157411.000000
9.323022,-3.026271,0.991199,6940815134286.000000
9.323022,-3.026271,0.991199,6940834493245.000000
11.544841,-3.150769,1.005565,6940875304130.000000
11.731588,-3.409343,1.407791,6940896869651.000000
14.044387,-3.945644,2.030283,6940955056995.000000
15.332468,-4.472369,2.212242,6940975287515.000000
11.219229,-4.730943,2.298434,6941015765432.000000
9.806650,-4.424485,3.227384,6941035159494.000000
11.401189,-3.878607,4.592079,6941055373505.000000
12.229582,-3.155558,4.616021,6941074768088.000000
7.742848,-2.566584,1.747767,6941155128557.000000
6.493075,-3.351882,1.690306,6941194882359.000000
6.449979,-4.194642,1.833959,6941235261630.000000
7.364564,-4.774038,2.604892,6941275086057.000000
7.771579,-4.338294,2.715025,6941315926682.000000
7.886500,-3.715801,2.671929,6941356322463.000000
8.825027,-3.936068,2.691083,6941395254807.000000
10.625467,-4.003105,2.954445,6941415943609.000000
13.211205,-4.975151,2.360683,6941435765224.000000
13.153744,-4.027047,1.891419,6941456548140.000000
13.412318,-4.118027,2.604892,6941575968609.000000
12.095507,-3.150769,2.571373,6941595463713.000000
11.693281,-1.695095,1.972822,6941635483296.000000
9.576807,-1.996764,1.374272,6941675518453.000000
8.714894,-2.494758,1.230620,6941697139338.000000
6.818686,-2.715025,0.905008,6941776130275.000000
7.455544,-2.743755,0.823605,6941816172515.000000
7.623138,-2.643199,0.818817,6941835855588.000000
7.302315,-2.595315,0.713472,6941875600067.000000
7.058106,-2.585738,0.675165,6941898132411.000000
8.820239,-2.983175,1.053449,6941936330640.000000
11.075577,-2.782062,1.335965,6941976820588.000000
11.592725,-3.323152,1.455675,6942016387411.000000
11.496957,-3.476381,1.920150,6942036619442.000000
17.444153,-4.774038,1.934515,6942077560171.000000
14.949395,-5.645528,2.049437,6942098327932.000000
9.074024,-4.572925,3.658340,6942136507359.000000
10.879252,-3.342306,4.563348,6942156267567.000000
10.639832,-2.231396,2.346318,6942196152307.000000
8.121132,-3.462016,1.470040,6942276217046.000000
6.689400,-4.505888,1.963245,6942336791317.000000
6.675035,-4.707001,2.389413,6942356712931.000000
7.010222,-4.362236,2.772485,6942396340171.000000
7.254431,-4.103662,2.466028,6942417704754.000000
7.838616,-3.615245,2.518700,6942476949806.000000
12.421119,-4.453215,2.681506,6942536983192.000000
12.799402,-3.969586,2.111686,6942557413504.000000
17.932571,-4.673482,2.025495,6942617107306.000000
19.551050,-4.797980,2.087744,6942637090379.000000
14.595054,-3.835511,2.485181,6942657626473.000000
9.107543,-2.619257,2.049437,6942676586942.000000
